Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
Dalisha,33.3,540.8,464.7,570.6,470.6,1.3,2848.1,5192.3,503.8,43.2,84.1,50,N
Dalisha,50.3,568.5,470,577,456.9,0.9,702.2,1011.7,504.3,17.2,30.1,66.3,N
Dalisha,49.9,580.9,450.7,570.3,538.8,3.7,4089,8851.6,283.1,82.9,148.8,33.4,N
Dalisha,49.9,587.5,522.9,594,503.3,1,1693.5,2667.5,350.6,20.4,45.8,33.3,N
Dalisha,33.2,581.7,474.6,595.5,451.6,1.4,1973.9,3927.9,19.9,42.3,73.4,50.8,N
Dalisha,33.1,591.8,451.7,580.5,485.4,1.5,2952.6,5615.4,289.7,50.6,97.7,50.7,N
Dalisha,49.6,591.6,483.2,606.1,465.2,1.1,1621.6,2383,611.1,26,38.5,66.4,N
Dalisha,33.5,597.7,463.9,599.3,479.1,0.7,1506.6,2255.7,757.5,24.9,42.5,49.6,N
Dalisha,49.9,603.2,481.2,591.4,484.7,0.5,575.2,934,94.3,12.4,19.7,66.7,N
Dalisha,49.6,595.3,501.7,624.6,496.9,1.5,1364.8,2010.3,327,30,56.3,66.3,N
Dalisha,49.9,626.4,489.1,571.7,507.7,2.4,2677.9,5120.2,453.2,56.7,90.3,33.4,N
Dalisha,49.9,580.5,506,583,540.4,1.5,890.3,2663.1,2.8,34.9,47.8,66.7,N
Dalisha,49.9,606.8,516.2,608.7,538.2,1.1,1274.8,2282.6,540.1,21.5,38.9,33.3,N
Dalisha,33.3,599.8,525.3,616.8,514,0.9,1932.1,3569.5,294.6,31,56.6,50.1,N
Dalisha,33.3,588.7,476.3,608.2,471.6,0.9,2176.1,3633.1,719.1,31.8,55.6,49.9,N
Dalisha,33.2,605.5,465.4,577.8,446.1,1.3,3207.7,4507.7,1907.7,60,93.8,50,N
Dalisha,66.6,586.7,438.1,544,395.8,2.4,5768.1,12762.5,572.1,66.7,166.9,49.9,N
Dalisha,49.9,539.6,389,566.4,391.2,1.3,2314.7,3667.6,611.2,26.9,59.2,33.4,N
Dalisha,66.5,561.9,399.7,614.5,487.8,4.6,5183,12184.8,0.4,73.2,206,50,N
Dalisha,33.4,583.9,393.5,609.3,398,1.2,2188.3,3784.7,592,43.2,72.1,49.4,N
Dalisha,66.6,603.3,404.1,622.9,536.2,6.2,4860.7,11428.7,10.6,100.2,218.2,50,N
Dalisha,33.2,621.4,521,613.2,501.3,0.9,1804.5,3477.3,131.8,30.3,59.2,50.1,N
Dalisha,49.6,607.6,467.6,615.4,459.3,0.6,882.4,1866.5,317.1,15.3,30.3,66.5,N
Dalisha,33.1,642.1,458.4,664.6,447.1,1.2,2216.8,4127.4,306.1,37.5,70.7,49.7,N
Dalisha,66.5,653.2,456.9,635.2,454.5,0.8,1122.1,2141.1,664,16.5,33.7,50,N
Dalisha,33.2,645.1,450.2,670.6,440.8,1.3,2118.2,4206.6,29.8,41.3,75.3,50.1,N
Dalisha,50,679.9,448.6,632.3,488.2,2.8,5094.5,8201.4,463.2,59.4,139.5,33.3,N
Dalisha,49.9,622.2,490,677.6,471.7,1.7,5145.9,8163,498.9,60,131.9,33.4,N
Dalisha,33.3,627.3,526,638.9,520.4,0.8,1248.6,2231.9,265.2,20.3,35.8,50.1,N
Dalisha,66.6,631.1,448.3,524,521.6,5.9,4419.5,10983.6,142,94.4,198.5,50,N
Dalisha,49.9,529.6,559.5,466.7,605.8,3,4225.9,8265.6,90.2,74.5,141,33.2,N
Dalisha,66.6,483.1,603,627.8,513.2,7.8,8805.7,17839.7,6.4,131.1,334.9,50,N
Dalisha,50,623.1,489.8,642,487.9,1,953.2,1681.3,310.8,19.9,33.4,33.2,N
Dalisha,49.9,641.3,481.4,645,466,0.8,705.7,896.8,457.4,15.7,29.3,66.6,N
Dalisha,66.5,642.4,452.6,649.2,361.1,4.4,6552.1,14124.5,84.9,81.3,198.8,50.3,N
Dalisha,83.2,649.2,352.4,536,429.9,5.6,7253.4,12896.2,269.3,92.4,239.9,39.9,N
Dalisha,50,539.4,426,573.3,341.7,4.5,3523,5755.3,253.3,86.8,157.8,66.4,N
Dalisha,49.7,578.5,335.4,634.4,324.8,2.6,2077.9,3639.2,142.3,53.8,98.8,66.4,N
Dalisha,83,631.9,307.7,629.7,477.9,7.7,7654.2,15689.1,479.2,107.8,285.4,39.9,N
Dalisha,66.6,628.8,466.6,474,485.4,6.4,6053.4,9968.6,121.9,118.1,235.2,50,N
Dalisha,83.1,478.9,468.3,649.5,468.3,7.4,6576.3,15040.9,440.1,98.8,261,39.5,N
Dalisha,82.9,643.6,450.3,506.7,567.6,7.6,8203,17217,296.1,109.3,322.6,39.8,N
Dalisha,33.2,508,553.8,471.5,558.4,1.7,3073.5,6143.9,3.1,51.4,101.4,50.3,N
Dalisha,50,498.7,561.4,525.1,527.5,2.1,1574.6,3270.3,90,42,63.2,66.7,N
Dalisha,49.9,526.7,527.2,525,562.1,1.4,1536,2414.9,441.4,34.9,68.1,66.7,N
Dalisha,66.3,518.4,555.6,560.1,532.9,2.1,5245.9,10650.4,412.7,49.2,152.8,49.8,N
Dalisha,50,528.4,520.7,563.6,503.3,1.7,2394.3,6011.8,263.9,39.8,103.8,66.9,N
Dalisha,49.6,583.7,498.3,614,485,2.5,1460.6,3099.4,52.2,48.6,54.3,33.5,N
Dalisha,49.9,606.8,483.4,572.7,502.5,1.6,2965.3,4837.3,390.5,38.6,84.5,33,N
Dalisha,50,574.8,487.3,520.6,501.3,2.3,4317,7005.1,424,55.6,121.9,33.4,N
Dalisha,50,509.9,507.2,467.1,532.7,2.1,2337.4,6417.1,2.1,48.7,121.9,68.1,N
Dalisha,50,504.7,530.1,532.5,463.7,3.4,5302.4,8453.4,535.9,78.6,139.9,33.3,N
Dalisha,166.4,558.6,433.7,516.4,533.1,4.4,3525.5,14955.2,51.7,45.4,226.8,80,N
Dalisha,66.6,533.3,525.9,539.9,536.2,0.5,440.3,617.2,167.9,10.2,16,75,N
Dalisha,66.6,536.3,529,656.8,495.2,5.8,5791.6,13462.3,103.9,88.9,237,49.9,N
Dalisha,33.3,668.5,495.7,628.8,522.7,2.1,4117.3,7848.5,386,69.6,132.6,50,N
Dalisha,49.9,643.7,524.1,630.1,538.7,0.9,1366.3,2302.1,412.2,19.9,38.9,33.3,N
Dalisha,49.9,618.2,514.1,592.3,543.6,1.8,2010.2,4385.7,277,38.6,90.6,66.6,N
Dalisha,50,582.9,530.7,586.5,510.6,0.9,1243.8,1695.3,465.2,21.3,35.3,66.7,N
Dalisha,50,585.4,512.9,534.5,523.4,2.1,2422.3,4355.7,614.1,49,108.1,66.7,N
Dalisha,49.9,537.7,522.7,502.7,470.6,2.6,2740.4,4366.6,360.6,60.6,106.7,66.7,N
Dalisha,50,486.3,468.6,539.4,445.4,2.6,2372.6,3590.2,332,56,106.2,66.7,N
Dalisha,50,527,450.7,484.6,481.2,2,6948.9,11033.9,684.8,66.5,164,33.3,N
Dalisha,49.9,488,473.9,556,461.1,2.8,2031,5565.2,26.5,66.3,95.9,33.3,N
Dalisha,50,561.4,452.6,569.5,561.1,4.9,7045,11856.8,1335.3,107.7,210.7,33.3,N
Dalisha,49.9,604.5,541.7,588.4,501.7,1.9,1836.2,3792.9,428.4,42.5,70.5,33.3,N
Dalisha,50,580.7,502.8,556.9,521.5,1.2,1496.8,3584.7,3.8,33.3,71.4,66.7,N
Dalisha,50,560.7,514.9,607.5,544.3,2.4,4006.6,6832.4,126.9,53.6,115.2,33.4,N
Dalisha,49.7,604.2,522.7,609.1,489.8,1.5,1972.1,3592.2,354.7,32.5,59.7,33.1,N
Dalisha,49.9,615.9,483.8,621.7,523.8,1.7,2174.5,5052.3,471.7,38.4,98,66.3,N
Dalisha,49.8,622.6,512.3,631.9,492.2,1.1,2364.5,3618.6,142.5,28.5,54.8,32.8,N
Dalisha,49.9,629.3,492.6,628,470.1,1.2,1902.2,3146.5,260.9,21.8,50.4,33.2,N
Dalisha,33.2,621.1,466.8,633.8,492.4,1.3,2495,4625.9,364,41.3,79.4,50,N
Dalisha,49.9,640,500.4,627.1,476,1.1,2260.9,3701.8,267.1,26.5,61.7,33.3,N
Dalisha,49.9,629.9,477.2,655.4,498.1,1.4,1585.2,2452.8,542.4,32.6,66,66.6,N
Dalisha,49.9,631.8,481.8,612.9,475.7,0.8,1872.9,2937.2,420.2,20.5,45.5,33.3,N
Dalisha,49.9,614.2,475.9,626.9,453.3,1.3,1445.7,2801.5,373.2,26.3,59.1,66.6,N
Dalisha,66.5,628.6,458.5,546.3,433.4,2.9,4987.3,10047.3,35.2,61.8,163.2,50.1,N
Dalisha,49.9,545.7,435.2,559.9,495.9,2.6,2313.9,4604.2,235.6,59,100.6,66.6,N
Dalisha,49.9,548.6,501,514.5,527.2,1.6,3413.2,5564.1,378.5,43.3,93.7,33.2,N
Dalisha,50,508.3,512.5,596.5,505.4,3.6,4092.7,8871.5,261.8,82.8,146,33.3,N
Dalisha,33.3,595.9,501.3,585,495.2,0.6,1110.6,2088.2,133,17.9,34.5,50,N
Dalisha,33.3,583.6,493.5,612.8,510.9,1.5,3093.1,5638.5,547.7,48.8,94,50,N
Dalisha,49.9,601.1,494,578.5,480.8,1.2,1301.4,3267.8,206.7,24.8,63.4,66.6,N
Dalisha,49.9,586.8,476.2,572.7,479.3,0.6,885.8,1370.3,268.5,15.1,24.9,33.3,N
Dalisha,49.9,574,476.5,627.2,495.8,2.6,2492.2,4413.8,647.6,54,115,66.7,N
Dalisha,49.9,628.1,487.7,606,462.3,1.5,2223.4,3844.5,331,32.3,67.1,33.4,N
Dalisha,49.9,595.1,467.4,635.1,479.3,1.9,2036.3,5339.4,233.7,40.4,102.2,66.6,N
Dalisha,33.3,625.5,470.6,637.4,471.1,0.6,1086.3,1768.4,404.1,18.5,32.9,50,N
Dalisha,49.9,635.5,471.4,619.6,448.9,1.2,2384.4,3952.6,364.6,27.3,61.6,33.3,N
Dalisha,33.4,618.3,449.9,635.9,462.8,1,2079.3,3859.5,299.1,32.4,60.4,49.9,N
Dalisha,33.2,633.2,446.4,645.4,439.5,0.7,1338.2,2024,652.4,24.4,39.1,49.8,N
Dalisha,49.9,660.9,453.8,631.8,442,1.3,1750.3,3346.3,561.2,31.1,51.1,33.3,N
Dalisha,33.3,627.5,436.1,654.7,445.3,1.4,2522.5,4528.7,516.3,42.3,79.5,50,N
Dalisha,33.3,636,447.7,606.9,468.2,1.7,2968.1,4864.2,1071.9,55.9,97,50.8,N
Dalisha,49.9,609.6,468.6,570.9,507.5,2.2,2274.2,4880.2,161,53,81.1,33.5,N
Dalisha,49.9,535.8,478.8,490.2,489.6,1.7,4838,7177.9,214.2,49,123.1,33.3,N
Dalisha,49.9,423.3,494.8,437.9,484,0.8,1328.5,2450.3,568.9,20.8,30.4,33.4,N
Dalisha,66.5,436.4,493.3,513.8,588.1,5.5,6862.2,12489.7,538.9,99.1,216.9,24.9,N
Dalisha,49.9,517,579.8,476.7,591.5,1.7,1997.5,4733.6,288,40.4,97.3,66.7,N
Dalisha,50,484.9,584.8,538.8,557.1,2.8,2191.8,5435.5,141.2,56.5,90.9,33.4,N
Dalisha,33.5,545.7,543,562.7,533.1,0.9,1972.3,3134.8,809.8,29.6,54,50.2,N
Dalisha,49.7,581.4,538.8,542.7,564.1,2.1,2437.7,5281.4,745.1,44.4,107.7,66.4,N
Dalisha,49.8,541.5,555.9,576,521.5,2.3,2775.4,5248.7,472,47,89.4,33,N
Dalisha,49.9,594,503.1,572.4,533.8,1.8,2811.6,7199.1,340.6,41.2,111.9,66.8,N
Dalisha,33.3,565.8,486.3,594.4,467.2,1.7,3159.4,5786,532.8,51.8,94.9,50.1,N
Dalisha,33.2,548.9,448.3,518.7,464.1,1.4,2967.7,5556.3,379,49.8,94.6,49.9,N
Dalisha,149.7,540.1,447,470.1,372.3,4.2,3704.1,12393.4,2,42.7,218.2,11.1,N
Dalisha,49.9,467.1,376.1,507.7,345,2.4,3237.6,6093.2,682.3,49.3,95.1,33.3,N
Dalisha,66.6,506.3,342.8,617.8,226.9,7.7,8303.8,14521.5,717.8,114.4,292.3,50,N
Dalisha,66.6,617.1,229,587.9,447.3,9.9,9762.1,18032.2,686.6,157.4,339.8,50,N
Dalisha,66.5,593.2,446.8,538.6,511,3.6,2965.3,4941.3,269,62.1,111.6,50,N
Dalisha,66.6,550.2,512.1,607.6,487.8,2.9,5163,10634.8,0.4,53.5,168.5,50,N
Dalisha,50,630.3,502.4,580.3,449.6,2.9,2938.7,7395,101.5,72.1,109.4,33.3,N
Dalisha,49.9,564.2,426.5,581.7,467.7,1.8,2144.8,3761.3,52.9,47.5,91.4,66.6,N
Dalisha,33.3,568.3,458.6,603.3,467.5,1.6,3297.7,6058.7,536.7,51.6,100.3,49.9,N
Dalisha,33.3,600.4,443.2,611.2,440.9,0.6,957.4,1834.7,80,17,30.4,50.2,N
Dalisha,33.3,614.5,431.4,628,423.1,0.7,1315.9,2169.2,462.6,25.9,43.9,49.9,N
Dalisha,33,649.7,365.9,657.9,358.1,0.6,1038.1,1814.3,261.9,17.5,31.9,49.6,N
Dalisha,66.6,660.4,351.2,536.8,465,7.2,8241.1,15120.4,1078.4,128.6,249.9,25,N
Dalisha,266.5,535.3,474,396.3,756.2,11.8,6460.8,20728.2,121.4,103.2,557.8,81.2,N
Dalisha,83.3,421.2,666.3,570.5,413.4,14.3,8567.5,14863.9,202,189.2,374.2,40.3,N
Dalisha,50.1,576,415,638.7,402.8,2.9,2552.3,3713.4,759.7,61.9,113.9,67.1,N
Dalisha,66.4,635.6,384.3,508.8,481,5.9,7542.7,12182.4,663,114.6,279.6,49.9,N
Dalisha,49.9,510.8,479.3,608.8,418.3,5.2,4404,10406.9,475.3,107.5,171.9,33.3,N
Dalisha,149.8,582.7,467.8,596.5,476.2,0.7,957.4,1939,320.4,13.6,31.6,11.1,N
Dalisha,66.6,596.1,493.3,517.8,555,3.9,6186.2,11666,4,84.1,210.1,50,N
Dalisha,33.4,510.8,541.7,478.1,565.2,1.6,3514.1,5597.6,1430.7,65.6,111.7,49.8,N
Dalisha,66.5,478.1,554.5,579.7,497.6,5.2,7335.2,14901,137.2,84,262.3,50,N
Dalisha,49.9,575.6,481.4,599.5,468.8,1.2,1366.8,2397.2,644.6,26.6,56.7,66.8,N
Dalisha,99.8,596.8,460.5,454.8,548.8,6.8,6785.1,15552.1,126.1,85.2,319.4,33.3,N
Dalisha,49.9,459.5,538.6,421.3,559.2,1.5,3073.2,5027.2,495.9,43.7,84.7,33.4,N
Dalisha,66.5,424.9,558.2,562,482,6.7,7789.2,14961.6,587.7,112.7,254,25.1,N
Dalisha,49.9,558.7,465.2,523.4,483,1.6,1307.7,2471.8,616.2,38.7,61.6,66.6,N
Dalisha,50,523.4,466.1,570.6,456.2,2.3,2189.6,4883.9,650.1,49,107.4,66.5,N
Dalisha,66.5,599.5,467.9,535.4,548,3.7,6715.1,13150.6,584,78.2,217.6,50,N
Dalisha,49.9,534.5,544.6,528.8,499.6,2,2390,6555.2,268.3,44.2,117.3,66.7,N
Dalisha,49.9,548.3,484.3,598.8,461.4,2.5,2755.2,6807.4,440,52.3,133.4,66.7,N
Dalisha,66.6,608.2,453.9,561,491.2,2.6,4893.6,10575.6,212.5,57.8,145.3,50,N
Dalisha,133.1,568.3,482.5,504,490.3,2.4,3833.5,10801.5,111.7,49.8,174.5,75,N
Dalisha,49.9,504.8,470.2,624.5,444.9,5.5,4185.3,10408.8,826.5,115.6,178,33.3,N
Dalisha,33.3,640.4,425.1,655.3,414.7,1,1411.1,2577.6,244.7,29.3,50.7,49.9,N
Dalisha,66.5,654.2,409.9,583,456.1,3.7,4535,8732,33.3,64.6,166.6,50,N
Dalisha,33.6,578.1,440.2,582.2,478.5,1.7,3350.2,6398.3,302.1,53.7,106.2,49.8,N
Dalisha,66.4,588.7,483.2,652.5,437.6,3.7,5074.6,10613.6,332.1,71,143.4,50.3,N
Dalisha,66.2,658.5,435.8,581.1,494.2,4.1,3988,6549.5,454.4,71.1,142.1,49.7,N
Dalisha,66.5,578.7,484.1,648.3,285.2,10.2,8546.9,15046.9,202.2,147.7,315.2,50,N
Dalisha,66.6,650.9,274.1,638.9,163.5,5.1,5661,12688.5,180.7,78.8,225,49.8,N
Dalisha,83.2,635.6,161.4,605.7,494.2,14.9,8364.6,12147.1,502.9,186.4,378.4,40.4,N
Dalisha,49.8,604.9,479,629.4,467.5,1.4,1230.9,2599.6,326.5,25.4,58.3,68.9,N
Dalisha,33.7,631.2,468.9,608.6,491.7,1.5,2862.3,5266.5,458.2,46.9,88.6,49.6,N
Dalisha,166.4,606.8,482.2,547.3,330.4,7.1,5281.5,16130.2,387.3,65,215.3,80.1,N
Dalisha,66.6,539.3,308.6,585.4,135,9.7,7730.7,16194,20.1,136.2,317.1,50.5,N
Dalisha,66.6,559,163.4,618.5,242.9,3.7,5859.2,10390.8,681.2,83.9,199.6,50.1,N
Dalisha,183,550.4,287.7,562.3,343.8,1.6,2525.1,9251.4,11.4,34.5,161.2,18.2,N
Dalisha,199.8,470.3,261.2,423.1,231,2.5,1842.7,4373.5,397.1,27.9,106.4,91.5,N
Dalisha,33.3,403.7,184.8,442.6,186.4,1.6,3431.8,5859.1,1004.4,60.2,108.1,49.9,N
Dalisha,66.5,445.5,188.9,295.8,213.8,6.2,8390.9,16738.3,1040.6,126.8,238.7,50,N
Dalisha,49.9,303.3,224.4,264.7,226.9,2,1523.9,2659.9,1.9,48.5,69.2,66.5,N
Dalisha,99.8,273.1,224.1,583.9,558.7,21.3,9293.1,20947.4,775.5,216.2,456.5,50,N
Dalisha,66.5,598.8,526.6,625.9,594.9,3,4510.6,8514.9,492.4,57.1,156.1,49.9,N
Dalisha,50,609.9,583.6,580.1,589.9,2.1,2033.9,3706.5,5.5,49,58.5,33.2,N
Dalisha,50,568.4,589.3,589.4,564.7,1.3,2565.2,6199.3,379.5,39,96.3,66.6,N
Dalisha,83.2,593.9,569.5,365.1,227.4,17.6,12641.9,23751.7,328.1,230.3,558.6,40,N
Dalisha,66.6,373.3,222.4,312.7,226.2,3,5672.4,12039.4,0.6,52.8,181.2,50,N
Dalisha,49.9,327.2,234.2,373.8,248.7,2.1,2445.5,3074.3,2072.3,50.4,82.7,66.7,N
Dalisha,50,369,235.3,330.8,224.8,1.5,1909,4141.5,681.4,39.7,89.4,66.6,N
Dalisha,99.8,346.9,234.5,646.5,635.3,22.7,9862.3,15530.9,935.4,239.2,476.3,33.3,N
Dalisha,133,653.3,627.1,696.4,583.9,3.1,3477.3,9601.5,154.2,46,153.9,12.5,N
Dalisha,99.8,705.2,582.8,428.9,304.4,16.4,10450.1,25278.2,12.4,187.6,530.5,50,N
Dalisha,49.9,427,289.8,366.3,278.4,2.4,7963.8,12554.5,385.7,72.7,190.5,33.3,N
Dalisha,49.8,360,266.9,395.2,262.9,1.4,3398.5,4639.6,1301.4,35.7,84.6,33.2,N
Dalisha,49.9,397.7,259.8,369.7,262.8,1.2,1027.2,1467.2,188,27,50.9,66.7,N
Dalisha,66.5,374.6,256.8,511.2,276.5,6.3,7673.6,16042.5,140.9,108.8,241.5,50.1,N
Dalisha,33.2,518.7,259.5,545.1,268.4,1.4,2475.9,4486.9,465,39.4,76.8,50.3,N
Dalisha,66.6,549.8,267,389.1,271.5,6.8,7570.3,14802.6,615,124,238.2,50,N
Dalisha,82.9,371.3,252.7,607.5,615.3,20,13587.4,24524.3,784.8,250.9,539.1,39.7,N
Dalisha,50.4,613.3,594.5,592.9,591.7,1,1054.1,3016.4,3.4,20.1,53.5,66.1,N
Dalisha,49.9,607,596.6,617.5,578.7,1.2,700.5,1487.6,220.2,20.4,30.3,66.6,N
Dalisha,99.9,623.6,575.7,432.7,274.8,15.6,5715,10504,1.8,171.4,295.5,50,N
Dalisha,33.3,436.4,269.4,401.8,266.9,1.4,2838.1,5675.7,0.6,49,96.1,50,N
Dalisha,49.9,406.4,262.4,478.3,273.9,3,2096.5,5824.4,226.8,69.3,102.9,33.4,N
Dalisha,66.5,478.5,272,381.1,265.6,4.2,7041,14228.7,574.4,69.2,228.8,50.5,N
Dalisha,49.9,367.9,243.5,399.2,253,1.5,2105.5,4857.7,523.8,33.7,85.8,66.8,N
Dalisha,49.9,393,241.5,356.3,235.7,1.7,1213.2,2924,242.9,36,53.1,33.4,N
Dalisha,66.4,354.2,231.1,538.4,270.2,7.7,9459.4,18589.9,0.1,132,363.7,49.8,N
Dalisha,182.6,538.3,254.7,534.6,252.9,0.2,1692.3,5229.6,0.1,19.3,81,90.9,N
Dalisha,99.9,532.9,246.9,654.1,543.5,15.7,6664.2,17405.2,1032.7,150.1,335.4,50,N
Dalisha,83.2,623.7,485.4,554.5,541.2,3.8,2270,4312.5,25.8,57.7,92.7,40.1,N
Dalisha,166.4,555.1,597,641.9,451.9,7.9,5530.8,21130.8,615.3,75,357,80,N
Dalisha,33.3,603.2,431,598,418.5,0.6,660.9,791.1,530.6,30.9,37.4,50,N
Dalisha,216.4,601.9,393.6,426.7,448.3,7.7,3478.1,13768.7,55.8,58.7,244.8,15.4,N
Dalisha,49.9,481,400.3,474.8,423.3,1,1283.2,2675.5,1.5,25.7,55.3,66.7,N
Dalisha,33.4,503.7,419.4,475.7,412.6,1.1,2759.2,5038.1,480.3,43,79.6,50,N
Dalisha,33.2,484.3,390.8,492.6,406.8,0.9,2155.1,2821.3,1489,26.9,50,50,N
Dalisha,66.5,508.2,389.4,400.2,201.7,8.9,7851.6,12267,811.8,153.8,314.5,50,N
Dalisha,83.2,416.1,198,637.7,142,10,9650.6,19560.9,1028,131.5,390,40,N
Dalisha,49.9,635.1,131.2,643.8,26.9,5.9,2998.8,8685.8,17.9,97.6,145.3,66.6,N
Dalisha,83.2,646.5,40.3,504.6,325.6,15.8,7629.1,14476.2,718.5,181.9,351.5,39.9,N
Dalisha,83.2,491.6,329.1,512.6,489.9,6.9,6666.9,16019.8,294.5,93.4,285.1,60.1,N
Dalisha,266.2,513.2,511.8,443.6,6.6,23.8,5816.4,22860.7,421.8,118.3,466.2,12.7,N
Dalisha,133.1,454,45,419.4,78.9,2.5,1476.3,4148.9,498,22.5,83.4,87.5,N
Dalisha,66.6,420.6,129.4,612.5,208.4,9.2,9675.7,20346.1,129,162,309.9,50.1,N
Dalisha,66.6,572.3,200.8,654.1,229.6,3.6,4829.7,8942.1,423.5,62.6,173.1,50,N
Dalisha,66.5,619,220.4,573.4,228.6,2.2,2379.6,4077.4,479.4,34.8,86.4,50,N
Dalisha,49.4,566.1,229,619.2,237.9,2.4,2568.1,5415.2,157.5,59.6,120.3,65.9,N
Dalisha,49.8,590.1,233.2,536.8,230.7,2.2,2327.8,5173.8,293.2,50.7,86.3,33.9,N
Dalisha,66.5,534.2,228,303.5,255.7,9.6,9702.7,16667,412.5,162.1,353.8,50,N
Dalisha,49.6,342.1,240.6,291.2,248.3,2.1,3129.2,4842.9,1455.5,57,91.5,66.4,N
Dalisha,66.9,331.4,256.2,412.1,264.3,3.6,4800,10391.3,620.8,58.8,174,50,N
Dalisha,49.7,411.9,254.3,476.1,268.2,3,2956.9,5461.7,377.2,62.5,136.7,66.4,N
Dalisha,49.9,466.9,249.7,439.5,249,1.1,1208.2,2026.6,769.3,29.9,54,66.6,N
Dalisha,49.9,435.9,248.5,391.2,243.3,1.9,1922.8,3636.6,3,42.8,92.2,66.6,N
Dalisha,65.8,400.3,241.7,552.8,266.4,6.5,10624.3,20985.6,141.7,110,348.7,49.4,N
Dalisha,50,551,251.3,517.2,251.6,1.5,1437.4,2265.3,448.6,32.6,59.9,67.2,N
Dalisha,50,501.5,245.4,576,252.3,2.8,3339.8,5040.4,744.9,71.8,144.5,66,N
Dalisha,66.8,579.5,246.2,387.1,276.7,8.5,8661.3,14147.4,777.4,136.4,328.7,49.5,N
Dalisha,49.6,393.7,266.4,355.4,265.1,1.8,1504.6,2491.3,72.5,37,69.6,66.5,N
Dalisha,49.6,359.8,267.2,408.9,271.1,2.3,4199.7,6706,579.5,47.9,113.7,32.8,N
Dalisha,66.5,412.7,266,505.1,285.1,4.1,5988.4,12133.1,338.8,71.8,193,50,N
Dalisha,66.5,509.8,283.2,393.8,214.5,5.3,8593.2,16410.4,769.8,105.8,275.3,50,N
Dalisha,49.8,401.3,210.3,442.6,223.8,1.8,2353.9,6058.5,7.2,46,110.2,66.7,N
Dalisha,50.2,442,207.8,477.3,196.1,1.9,1646.1,3146.5,407.1,36.6,77.7,66.3,N
Dalisha,66.6,475.5,127.8,569.4,149.3,4.3,6162.1,11954.3,879.8,77.3,207.2,50.3,N
Dalisha,133.1,555.9,107.9,527.5,491.5,20,7794.7,13530.1,1134,160.8,342.2,50,N
Dalisha,33.3,510.2,519.9,549.3,537.8,2.1,3950.1,6880.2,1020,70.7,118.6,50.1,N
Dalisha,66.6,524.7,535.8,601.1,490.9,4.1,3897.8,9444.2,551.6,63.3,161,50,N
Dalisha,166.3,595.7,480.6,466.2,461.6,4.2,3308.3,10513,33.2,55.3,202.4,70,N
Dalisha,66.6,485.2,449.8,402.8,439.8,3.8,5989.8,11961.5,13.7,73.1,191.8,50,N
Dalisha,83.2,409.7,395.4,544.5,609.9,11.5,7778.2,18163.7,8.7,151.9,329.2,40,N
Dalisha,66.6,568.3,539.5,501.8,433.8,5.2,7743.5,14487.3,383.3,96.7,260,50,N
Dalisha,66.6,504.1,411.8,560,538.1,6.2,7365.7,13088.9,351.3,102.9,209,50.1,N
Dalisha,66.6,585.8,506.3,592,428.8,3.7,4172.7,8517.3,532.4,55.9,157.6,50,N
Dalisha,66.6,588.7,421.7,572.5,481,2.6,4780.6,10055.4,299.2,54.7,144.6,50,N
Dalisha,50,569.7,476.9,524.8,342.5,6,7022.7,14299.9,135.8,133.7,238.1,33.3,N
Dalisha,49.9,521.4,341.1,534.5,388.3,2,2109.9,4736.3,324.4,45.5,78.4,33.4,N
Dalisha,49.9,533.2,379.8,566.5,451.5,3.5,4323,8519.4,649.7,76.1,135.8,33.4,N
Dalisha,49.9,566.5,435.8,587.4,497,2.9,3162.7,7364.6,182.2,61.1,150.6,66.7,N
Dalisha,66.6,586.6,492.2,488.7,320.7,8.5,8777.7,16232.9,286.4,138.7,274.2,50,N
Dalisha,83.3,488,306.7,588.2,482.4,8.9,9444.4,14375.2,413.8,131.7,336.8,40.1,N
Dalisha,33.5,595.7,478.4,607.3,477.2,0.5,1196.5,2056.9,336,18.4,32.1,49.6,N
Dalisha,49.7,608.6,470.3,623.7,467.8,0.9,1941.3,2977.4,170.9,18.1,46,32.9,N
Dalisha,66.5,618.5,464.8,537.7,306.2,8.1,10484.9,22552.4,81.2,135.4,384.9,50,N
Dalisha,33.3,509.2,358.1,525.6,365.7,0.9,1832.1,3037.9,626.3,31.2,49.3,50.9,N
Dalisha,49.9,512.9,360.5,564.9,359.1,2.3,5698.6,8082.2,1137.5,50.4,138.8,33.2,N
Dalisha,66.5,545.9,300.5,578,502.1,9.3,6576.7,12383.8,223.2,150.5,247.5,50,N
Dalisha,33.1,576.8,494,584.3,479.3,0.7,1646.9,2874.5,419.3,25.8,46,49.9,N
Dalisha,49.9,587.6,464.8,597.4,459.1,0.6,945.6,1333.4,447.6,11.2,24.2,34,N
Dalisha,50,608.1,445.1,551.5,472.5,2.7,2982.2,7178.1,116.9,59.1,146.8,66.6,N
Dalisha,66.6,549.6,475.6,610.8,453.7,2.9,3860.9,8065.5,415.8,46.9,140.2,50,N
