Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
calvin (1),49.8,284.6,209.1,335.9,267.4,1.7,10782.4,17469.6,818.1,179.4,257.3,32.7,B
calvin (1),33.1,329.4,256.2,346.9,281,0.8,2328.7,4656.7,0.6,84.2,84.2,0,B
calvin (1),66.5,316.5,239.4,71,-73.5,2.9,23300.9,49787,25.5,282.2,867.9,50.2,B
calvin (1),83.2,114.9,-14.2,235.7,143.5,1.1,14517,26897.1,3943.3,134.8,452,59.8,B
calvin (1),498.4,448.1,286.3,525,530.4,8.6,94910.6,506796.7,69.6,1301.3,9454.3,10,B
calvin (1),232.3,536.4,543.8,522.7,1153.1,9.6,15614.8,83772.3,10.9,224.1,1291.9,85.7,B
calvin (1),100.1,588.8,931.2,326.3,-78,9.6,33491.9,72440,116.7,527.9,1591.2,33.5,B
calvin (1),447.9,304.8,-67.2,-210.2,-588.3,16.4,64425.2,752591.5,41.4,861.9,9366,7.4,B
calvin (1),149.4,187.9,73.9,-38.4,-430.8,4.1,39537.5,112125.1,26.4,487.8,1873.4,11.3,B
calvin (1),49.8,31.8,-292,24.2,-208.3,4.2,10564,11913.4,8657.9,151.1,188.3,0,B
calvin (1),431.6,76.3,-114.1,303.3,-103.3,15,26761.7,100721.9,372.5,390.9,1706.3,7.8,B
calvin (1),547.8,296.1,-123.2,472,450.9,14.7,987018.9,14576261.4,6.6,11749.4,193751.3,12.1,B
calvin (1),929.6,546.4,564.7,347,347.2,6.3,75721.6,855639.7,13,1197.1,9260.9,55.3,B
calvin (1),66.4,544.3,736.1,515.5,561.7,1.2,15545.9,27578.9,2408.4,166.6,459.9,24.4,B
calvin (1),182.8,537.4,662.4,543.2,895.5,1.7,12980.1,36255.6,357.3,194.1,457.8,45.4,B
calvin (1),1277.8,526.3,582,608.3,3333.9,23.1,1444577.2,17333902,7.1,17486.7,178647.3,79.2,B
calvin (1),332,423.1,258.9,132.9,-165.5,3.4,351698.7,2830866.9,58.3,5627.8,28563.3,49.9,B
calvin (1),82.8,301.8,114.5,355.4,358.2,9.2,8837.8,14424.2,3839.7,157.8,309,40.4,B
calvin (1),99.8,298.5,254.6,134.3,2.5,1.5,26863.1,76610.7,7.8,269.5,1153.7,33.5,B
calvin (1),1078.3,259.2,186.9,426.4,3039.4,7.6,649855.1,13730676.4,11.5,8447.3,118364.8,60,B
calvin (1),248.4,1341.6,3972.3,574.4,656.7,10.4,60131.2,358471.2,2410.9,926.1,4167.6,46.6,B
calvin (1),50.2,498.5,444.9,565.3,615.2,2,21595,32324.7,1304.6,180.4,516.3,33.5,B
calvin (1),497.9,508.7,475,557.9,2951.3,10.3,143847.3,1205146.8,83.8,2158.9,13134.3,30,B
calvin (1),1327.4,3435.2,7911.5,316.4,245.2,36.7,509036.2,5859048.1,38.3,6279,60593.7,78.8,B
calvin (1),149.1,325.5,218.9,431.9,533.4,3.9,19811.6,64618.7,14.3,230.1,1055.6,22.2,B
calvin (1),4646.7,428.6,427.5,895.8,3246.5,11.5,445854.2,11603460.9,0,4971.9,158581.9,55.7,B
calvin (1),364.9,1066.6,3491.4,-91.8,3265.3,2.3,24438.4,156752.4,15,303.8,2374.6,86.4,B
calvin (1),116.2,133,101.1,346.9,350.3,2.2,18716.3,46985.9,44.4,247.9,552.7,43,B
calvin (1),66.1,492.8,477.3,356.8,301.3,1.2,11601.2,23212.8,190.3,165.5,368.3,25,B
calvin (1),66.8,417.2,384.1,266.1,188.3,1.6,25449.9,45500.4,69.7,275.8,730.6,25.3,B
calvin (1),66,377.4,339.8,214.5,125.4,1.4,15412.8,29346.9,25.2,187.4,530.3,50.3,B
calvin (1),115.7,282.6,221.8,167.4,49.7,0.8,11211.8,23912.9,490.9,221.3,427.9,14.2,B
calvin (1),448.6,185.8,70.2,136.2,-30.3,1,731950,4976447.9,43.4,9745.2,57653.3,18.5,B
calvin (1),364.6,203.3,77.8,402.8,412.9,3.2,970426.8,9105393.6,275.7,10662.4,115174.1,18.2,B
calvin (1),82.8,441.4,453.6,345.2,340.1,1.1,17668.6,34568.9,1353.5,145.2,511.3,59.8,B
calvin (1),132.8,405.5,411.8,199.8,140.6,1.5,16334,48431.2,0.2,181.1,839.7,62.5,B
calvin (1),66.2,395.2,397.6,150.1,27.6,2,35962.9,72222.6,7.9,335.1,1160.3,49.6,B
calvin (1),381.5,253,203.1,-130.2,-467.2,1.9,47701.1,419748.8,20.3,513.4,5486.9,69.6,B
calvin (1),1808.5,85.3,-75.5,1038.9,3515.6,5.2,1700790.7,50271193.3,25.4,27414.4,644435.3,72.5,B
calvin (1),232.5,1328.5,3977.3,875.5,3292.6,1.2,82522.1,381061,216.8,900.3,6536.2,71.5,B
calvin (1),348.6,1217.6,3780.9,153.3,3358.8,2.2,30968,135306.6,91.6,387.5,2366.9,4.7,B
calvin (1),265.3,324.5,3270.8,126.6,13.7,7,381241.6,3011891.5,5.1,4428.4,30082.6,31.2,B
calvin (1),182.6,346.6,335.8,534.2,285.7,13.3,19663.5,73193.7,4443.7,326.8,833.2,18.2,B
calvin (1),83,588,380.9,643.8,386.3,4.4,6746.2,13843.9,160.3,91.9,116.4,39.6,B
calvin (1),298.8,736.9,766.2,607.4,240.9,6.9,31461.6,105411.4,179.6,425.3,2086.5,44.4,B
calvin (1),132.9,666.8,523.1,722.5,1164,3.6,29373.7,56572.8,5.9,397.8,1372,24.9,B
calvin (1),149.4,735,984.4,638.8,567.5,3.7,14027,46010.4,2646.1,154.5,794.5,77.8,B
calvin (1),514.4,685.1,664.9,619.4,368.9,8.5,246009.1,2824187.4,3.2,2762.5,36208.9,9.6,B
Connor (1),183.3,795.3,264.6,866.2,278,2.8,3703.8,11926.4,0,59,201.6,72.8,B
Connor (1),82.8,869.9,279.4,850.7,460.4,7.8,6917,16802,271,114.1,261.9,59.9,B
Connor (1),66.5,851.1,407.5,612.7,487.5,10.2,9991.6,16298.5,422.6,177.1,392.6,50.3,B
Connor (1),66.6,592.7,506.8,632.6,508.7,3.2,1851.3,2836.7,35.7,43.1,51.1,0,B
Connor (1),66.6,694.5,547.9,576.9,427.3,6.3,15738.2,31488.5,58,208.8,436,50.4,B
Connor (1),83.4,548.9,379.4,741.5,220.8,12.3,8638.7,11226.2,725.4,146.6,339.8,40.1,B
Connor (1),49.9,720.1,232.3,815.7,129.1,6.4,7365.6,14331.7,1291.2,134.7,244.8,33.4,B
Connor (1),66.5,779.4,196.4,732.8,175.4,1.8,5740.1,11909,374.2,63,159.3,50,B
Connor (1),66.5,859,366,923.2,445.8,4,5721.3,11098.7,456.4,76.1,204.7,50,B
Connor (1),66.5,909,326.3,888.8,246.2,3.6,4121.2,8359.7,8.9,68.6,157.3,50.4,B
Connor (1),66.4,859.6,286.7,893.5,152.5,5.7,4733.3,9976.6,202,102.7,166.6,49.5,B
Connor (1),66.8,881.2,228.2,832.2,321.5,4.1,3333.6,8741.5,118,77.6,158.2,50.1,B
Connor (1),66.4,804.8,285,902.3,188.3,6,7314.3,14164.7,736.3,104.1,266.2,49.8,B
Connor (1),66.6,914.7,191.1,899.7,315.4,5.3,4678.2,11676.7,321.8,94.2,208.4,50.2,B
Connor (1),66.6,878,306.6,897.3,202.5,4.6,4875.9,10953,909,88.8,181.9,50,B
Connor (1),66.6,911.4,210.7,772.4,257.5,5.9,8176,14407.2,1037.3,115.7,235.8,25,B
Connor (1),149.7,770.7,264.3,603.4,254.1,7.1,5406.5,16711.1,802.9,77.2,332.5,22.2,B
Connor (1),66.3,617.4,246.5,606.8,478.4,9.5,10392.6,18387.6,1293.8,169.9,313.6,24.7,B
Connor (1),83.1,620.3,417.9,717.8,580.9,7.5,7936.6,15775.6,756.9,110.8,291,39.9,B
Connor (1),66.6,711.5,543,849.5,545.5,6.1,4638.4,10557.6,211.8,98.8,169.4,24.7,B
Connor (1),66.6,873.2,581.5,807.8,680.1,5,7169.3,12904.6,757.9,91.5,244.4,50,B
Connor (1),83.2,779.4,627.2,597.2,596.1,8.5,7911.3,17651.1,645.5,117.2,321.3,40,B
Connor (1),99.9,578,571.1,493.9,559.3,6,14418.4,37262.1,1996.9,154.4,334.7,66.6,B
Connor (1),149.8,514.2,570.8,961.6,529.8,22.8,9208.6,20925.6,37.8,144.5,411.1,33.3,B
Connor (1),66.6,922.4,487.4,782.2,551.8,6.6,8253.1,15725.7,884.6,120.5,248.7,50,B
Connor (1),66.6,753.6,517.4,763,405.2,4.8,4140.5,7587,397.4,80.7,140.4,49.9,B
Connor (1),66.7,766,413,859.1,354.2,4.9,5574.6,10074.5,278.3,80.4,208.1,49.9,B
Connor (1),83.2,860.2,354,869,493.4,5.6,6355.9,13771.1,612.4,86.2,240.8,40,B
Connor (1),83.4,866,486.3,723,517.4,7.2,5932.6,15283,295.7,98.3,225.3,59.9,B
Connor (1),83.5,717.3,482.1,788.6,512.2,3.3,13536.1,23967.2,1275.3,113.5,346.8,0,B
Connor (1),66,805,509.9,914.6,519.4,4.5,24186.2,46538.3,104.5,281.8,605.7,24.3,B
Connor (1),66.5,882.4,452.3,876.2,516.9,2.6,2481.8,4130.4,87.5,49.1,90.4,49.9,B
Connor (1),66.7,861.5,541.4,769.4,475.4,4.3,7385.6,14928.3,428.8,88.3,253.5,49.7,B
Connor (1),66.4,741.1,437.1,821.9,550.2,5.7,7682,15430.5,474.4,112.1,250.8,50.3,B
Connor (1),66.4,875.4,487.6,1008.1,491.6,3.5,8639.2,16238.1,405.1,118.6,251.4,24.8,B
Connor (1),66.6,979.7,515.7,981.6,370.4,6.2,5779.5,12310.5,4.2,106.8,191.2,25,B
Connor (1),66.5,967.4,375.7,723.3,394,9.8,12023.6,20630.3,292.6,172.7,448.3,50,B
Connor (1),66.6,823.5,436.4,784.7,534.7,4.2,6008.3,11287.6,731.5,88.7,195.6,50.1,B
Connor (1),66.6,764,479.6,910.8,494.2,6,8747.3,15656.9,385.7,104.9,308,50,B
Connor (1),83.3,903,493.8,728.1,542.9,8.3,7994.3,18041.3,783.4,105.3,320.5,39.9,B
Connor (1),83.2,726.6,548.6,844.7,504.1,5.8,3935.2,7736.2,798.1,73.6,147.3,39.9,B
Connor (1),66.6,828.3,502.5,752.8,449.6,3.7,3130.4,7718.4,156.5,67.5,143.2,50,B
Connor (1),66.5,683.9,388.6,653.2,283.2,4.6,4296.8,6959.5,596.4,80.7,153.7,50,B
Connor (1),33.2,703,335.1,682.6,333.9,0.9,2816.3,4575.4,1057.3,38.7,56.7,49.9,B
Connor (1),83.2,732.2,312.7,592.2,503.4,10.9,7149.9,14780.9,26.1,136.5,312.3,60,B
Connor (1),66.5,563.5,601.5,754.2,353.7,11.3,15983.9,36386.9,4.1,229.8,605.8,50,B
Connor (1),49.8,786.4,275.4,755.4,306.4,1.6,2205.1,4057.4,246.5,44.6,93.7,66.9,B
Connor (1),49.9,741.2,288.2,739.4,299,0.7,545.1,917.1,5.2,12,19.3,33.5,B
Connor (1),83.3,815.4,210.2,784.7,581.7,16.4,9386.6,22671.1,2,211.6,373.3,20,B
Connor (1),83.2,782.7,590.2,843.4,385.5,9.4,9002.7,14785.5,1,131.9,314.4,40.3,B
Connor (1),49.7,825.1,380.6,904.9,404.1,3.5,8028.2,12867.5,5.6,82.2,209.1,33.1,B
Connor (1),66.6,979,465.1,984.4,449.5,0.8,1342.6,2101.5,614.1,17.1,24.6,25.2,B
Connor (1),49.9,912.6,445.5,833.4,397.2,3.3,5984.8,10687.7,1004.4,91.8,172.5,32.9,B
Connor (1),66.4,826.3,352.2,896.3,427.4,4,5325.5,9220.6,394.1,85.8,156.5,24.7,B
Connor (1),99.5,908.3,447.2,899.3,405.7,1.5,3866.3,5725.7,95.5,49.5,88.9,16.4,B
Connor (1),33.2,908.5,421.3,927.9,416.4,0.9,1723.7,3446.7,0.7,28.7,55.5,50.1,B
Connor (1),116.5,913.2,453,920.3,471.2,0.7,1295.8,3080.5,0.4,26.6,48.9,85.7,B
Connor (1),83.4,877.3,419.9,774.4,516.4,6.1,5388.7,12545.4,9.8,88.4,193.7,59.9,B
Connor (1),50.2,768.7,508.1,840,463.1,3.8,3142.8,5040.5,429.8,80.3,145.8,66.5,B
Connor (1),83.2,829.9,511.9,879.6,414,5.1,6385.6,17172.5,980.2,101.9,190.4,59.9,B
Connor (1),66.8,859.3,389.2,706.5,377.4,6.4,10815,19827.4,1697.6,121.7,360.1,49.7,B
Connor (1),66.4,780.7,352.8,992.1,337.1,8.8,11914.3,23406.3,163,193.5,401.5,49.9,B
Connor (1),49.9,966.2,303.6,984.7,324.6,1.7,2436.2,2973.4,2109.6,30.5,54.9,33.4,B
Connor (1),83.2,995.1,364.8,624.4,370.9,16.9,32187.9,64143.6,2822.6,337,781.8,40,B
Connor (1),99.8,634.8,385.6,797.5,142.1,15.6,8192.7,15134.4,35.4,139.2,347.3,33.4,B
Connor (1),99.8,801.2,156.7,640.8,140.8,10.6,10175.8,27726.1,4.6,100,446.2,66.7,B
Connor (1),432.7,646.7,116.6,779.8,487.6,15.7,5467.5,28179.5,0.5,84,475.1,88.5,B
Connor (1),49.9,802.8,566.3,851.1,540.6,2.4,2456.1,4294.1,848.6,53.1,81.2,66.7,B
Connor (1),66.6,849.1,504.1,827.9,488.6,0.8,4885.2,8204.3,492.3,59.5,140.2,74.9,B
Connor (1),33.3,857.9,473.9,835.1,478.7,1.8,2024.8,3471.3,578.4,37.2,64.4,50.1,B
Connor (1),83,830.5,483.4,819.5,473.8,0.5,3033.8,6733.3,672.9,33.3,66.3,19.9,B
Connor (1),33.3,839.3,471.9,860.5,483.4,2,1759.5,3477.7,41.2,66.6,67,0,B
Connor (1),49.8,766.7,487.8,819.5,478.2,2.5,4810.1,7646.4,506.4,54.1,126.1,33.1,B
Connor (1),49.9,827.4,462.6,874.5,482.6,2,4311.9,6576.1,842.2,52.6,114.1,33.7,B
Connor (1),63.7,828.4,472.2,724.2,469.2,4.3,8126.6,16209.9,233.3,76.5,275.2,47.7,B
Connor (1),66.5,724.8,464.1,669.9,459.8,2.2,5121.8,10795.7,607.8,53.4,154.6,49.9,B
Connor (1),49.9,687.5,457.6,746.8,469.2,2.6,2995.6,5906,908.6,57.9,132.3,67.1,B
Connor (1),49.7,751.2,456.9,748,470.8,1.2,1897.6,2917.2,19,33.1,40.4,33.2,B
Connor (1),49.9,781.2,478.1,753,468.5,1.3,1815.1,3610.4,110,29.5,55.1,33.5,B
Connor (1),49.9,806.3,494.2,837.4,515.6,1.2,1645.5,4103.1,0.3,36.3,86.4,66.8,B
Connor (1),49.9,828,503.6,860.8,499.8,1.4,1652.1,3514.7,487.6,31.7,74.7,67,B
Connor (1),49.9,847,500.3,899.4,509.8,2.2,3021.9,6665.8,500.8,54.3,128.9,66.8,B
Connor (1),33.3,902,495.3,946.6,499.1,1.7,3758.7,6547.4,970.1,70,123.6,50.2,B
Connor (1),50,912,497.4,958.3,510.8,1.9,2259.7,2714.1,1475.6,49.9,89.2,66.6,B
Connor (1),66.5,905.7,502.9,961.9,506.3,2.3,6494.9,13695.5,501.7,64.7,184.8,49.9,B
Connor (1),49.9,865.3,465,906.1,467.4,2.1,1876,3789.2,11.3,45.9,88,66.7,B
Connor (1),49.7,918,507.3,874.5,506.6,1.8,2042.4,5300.7,139.4,48,103.6,66.9,B
Connor (1),50.1,854.7,496.6,897.1,493.3,1.7,1242.1,2869.1,77.4,41.7,63.8,66.4,B
Connor (1),50.2,885,474,829.5,483.9,2.3,3376.7,8612.9,729.1,56.4,149.7,66.4,B
Connor (1),83,822.8,496.3,1034,458,9,9823.6,21331.3,397.3,131.3,391.1,39.8,B
Connor (1),66.8,1033.7,460.1,891.4,487.7,5.8,7803.4,14642.3,785.8,112.2,233,24.7,B
Connor (1),33.3,844.9,505.8,871.3,505,1,2429.3,4294.1,564.4,39.8,73.2,50.1,B
Connor (1),49.9,873.2,489.7,903.9,499.8,1.8,1063.2,2179.3,30.9,42.2,53,66.4,B
Connor (1),33.3,915.9,486.8,942,489.7,1.1,2258.6,3982.3,534.9,39.8,72.9,50,B
Connor (1),66.7,937.1,499.6,706.5,521.5,9.4,10452.6,20283.7,707.6,172,336.4,25.1,B
Connor (1),66.5,717.2,493.7,629.3,499.8,3.6,6080.5,12257.5,527.8,79.1,181.2,49.7,B
Connor (1),66.3,651.1,391.9,908.7,372.8,11.1,12964.4,23078,477.1,190.1,475.8,49.6,B
Connor (1),66.6,931.7,361.8,727.7,422.4,8.2,11999.6,21503.3,339.1,154.4,432,50,B
Connor (1),66.8,728.9,371,746.8,468.6,3.6,5528.5,9768.1,267.6,71.8,189.2,49.5,B
Connor (1),66.6,754.6,472.9,873.3,528.5,5.3,9831.7,19706.3,283.9,91.7,328,50.4,B
Connor (1),33.3,882.9,530.3,857.1,535.5,1.1,2260.8,4520,1.5,38.1,72.8,50,B
Connor (1),66.6,725.9,342.9,756.5,254.1,5.2,5233.4,9490.6,33.3,82,179.9,50,B
Connor (1),66.5,806.3,286.2,867,301.1,2.6,1628.8,3954.5,494.6,51.2,80.7,50,B
Connor (1),66.6,823.3,360.7,937.9,439.4,4.2,7145.7,13483,825.7,102.4,230.1,50.3,B
Connor (1),66.7,961.4,473,792.8,288.9,9.6,7949.9,17157.9,168.3,180.3,305.5,49.8,B
Connor (1),83.2,797.7,183.1,851.6,428.1,10,10658.3,19671.4,229.2,156,397.9,40,B
Connor (1),66.6,852.8,403.9,726.6,411.7,5.2,9957.4,20771.6,98.9,101.9,314,50.3,B
Connor (1),49.9,763.4,431.6,670.8,343.2,5.1,6981.2,13650.5,844.7,119.6,226.8,33.4,B
Connor (1),49.9,713.8,331.1,670.8,343.2,2.1,2181.1,4981.3,314,43.6,102.9,66.8,B
Connor (1),83.3,679.5,369.9,1012.8,469.7,13.8,13973.9,27598.9,49,231.2,539.1,40.2,B
Connor (1),83.2,905.9,468.9,1122,444.3,8.7,7606.9,16901,403.1,129.8,305.4,40.2,B
Connor (1),49.9,1161.1,387.7,1218.8,375.5,2.2,3402.8,5999.3,263.7,63.6,107,33.7,B
Connor (1),83.1,1151.7,349.9,701.7,419.9,18,14198.2,18937.6,722.2,263.3,599.6,39.9,B
Connor (1),50,680.1,445.9,610.8,453.3,3.1,2989.3,4831.8,701.4,69.3,125.1,66.4,B
Connor (1),83.2,644.9,425.9,885.4,413.9,10.2,7580.6,18256.9,169.3,137.2,322.6,40,B
Connor (1),66.6,832.8,624.5,882.1,476.2,7,7159.7,15415.6,450.7,114.6,284.5,50.2,B
Connor (1),49.9,771.2,481.3,770.7,430.8,2.4,2315.3,3755,1488.8,59.1,84.4,32.9,B
Connor (1),49.9,890.6,498.6,798.3,531.7,3.9,11885.4,17997.3,1058.4,111.4,273.4,33.3,B
Connor (1),49.9,835.5,560.6,973.4,566.4,5.6,10982.6,18144,967.4,134.7,307.1,33.3,B
Connor (1),66.5,780.3,422.2,754.6,362.8,2.8,2379.2,4032.4,449.2,50.8,99.2,50,B
Connor (1),50.1,774.3,376.1,699,310,4.1,7534.8,11842.7,1954.1,96,208.3,33.7,B
Connor (1),67,717.3,304.8,702.8,429.7,5.3,6375.2,12668.2,342.9,94.7,217,49.7,B
Connor (1),49.8,713.7,423.3,804.4,482.2,4.4,9205.1,15328.5,572.1,102.9,249.9,32.6,B
Connor (1),66.6,784.8,492.4,694.4,531.4,4,6973.4,14676.2,295.9,83.9,213.7,50.2,B
Connor (1),49.8,686.8,484,625.3,492.8,2.8,1985.9,4538.1,71.3,82.6,97.4,66.4,B
Connor (1),66.5,657.4,504.5,756.7,639.5,6.9,8993.5,16266.9,923.3,121.3,233.9,24.9,B
Connor (1),50,722.4,653.3,714.9,669,1.3,1290.4,2224.6,25.4,28.5,31,0,B
Connor (1),83,713.6,645.8,766.2,497.6,7,5767.9,12645.7,614.4,92.4,225.4,40.1,B
Connor (1),50,810,396.7,751,484.9,4.4,10105.8,14867.1,848,114.1,261.4,33.3,B
Connor (1),66.7,755.9,473.9,785.6,531.1,2.5,5592.4,11385,186.5,53.5,178.1,50,B
Connor (1),33.3,768.9,534.8,743.6,535.6,1,2218.1,4013.9,422.2,37.2,70.1,49.9,B
Connor (1),83.2,759.4,535.5,839,363.9,8.5,5820,7826.2,574.1,113,215.4,40,B
Connor (1),49.9,834.1,366.1,913.5,334.8,3.8,7033,11370.6,879.1,80.2,192,33.3,B
Connor (1),33.2,911.4,331.6,951.2,327.2,1.6,3816.9,6986,647.8,61.1,111.6,49.8,B
Connor (1),50,851.3,398.6,779.1,409.3,2.5,2725.6,4702.5,278,69.2,126.4,66.9,B
Connor (1),66.8,812,422.6,649.2,409.5,6.5,8443.8,18140.8,92.8,145.1,250.1,49.9,B
Connor (1),49.7,755.9,506,696.6,494.3,2.5,3402.7,8785.1,585,59.6,156.9,66.6,B
Connor (1),166.3,701.8,509.3,818.9,274.7,10.6,6121.1,12920.7,616.5,98.4,251.5,20,B
Connor (1),66.6,805.5,357.9,686.7,395.7,5.5,8443.8,17452.1,1.9,87.9,297.7,50.4,B
Connor (1),66.8,697.5,382.4,840.6,348.7,6.5,7840.6,15723,354.6,115.2,243.6,49.7,B
Connor (1),66.4,858.9,363.3,760.4,394.1,4.3,8428.5,15557.6,1425.7,79.9,264,49.9,B
Connor (1),149.9,746.6,385.3,732.1,374.8,1,1551,4382.4,49.4,24.3,77.7,11.1,B
Connor (1),49.9,762.9,383.6,782.6,377.8,0.9,1116.1,1730.5,741.7,21.8,30.4,33.2,B
Connor (1),49.9,785.3,375.9,810,387.1,1.6,2220.8,3656.1,384.6,27.4,58,33.4,B
Connor (1),66.6,812.3,396.2,849,406.3,1.4,4965,11252.7,353.5,54.6,138.1,49.6,B
Connor (1),66.6,848.7,399,960.1,442.5,4.4,4917.5,10782,811.9,88.6,207,50.9,B
Connor (1),50.3,902.3,411.7,935,418.1,1.6,1753.8,4075.6,10.9,35.2,80.1,66.1,B
Connor (1),66.4,942,421.3,988.7,435.1,1.9,5500.5,12290.6,249.9,55.3,161.5,50.2,B
Connor (1),33.3,952.3,409,997,418.6,1.7,4265,7567.1,962.9,68.5,126,50.3,B
Connor (1),33.3,959.6,438.4,977.9,442.5,1.6,1830,3659.1,0.9,52,52,0,B
Connor (1),66.5,940,452.4,996.1,454.7,2.1,7426.7,16161.8,2.2,70.4,210.2,50,B
Connor (1),83.3,932.9,422.2,636.8,301.6,11.8,9702.3,13787.7,799.4,182.7,418.8,40,B
Connor (1),66.6,789.6,346.4,849.5,311.5,3,3806.9,6765.9,734,48.8,128.5,50,B
Connor (1),66.5,877.6,325,763.3,337.2,4.5,7565.7,14293.5,143.1,84.6,261.4,50,B
Connor (1),49.7,759.9,349.2,741.8,316.8,1.4,1777.1,2790.4,555.7,35.5,73.8,66.7,B
Connor (1),49.9,749.6,293,748.1,273.8,0.8,1604.5,2304.8,399.9,20.9,40.9,33.6,B
Connor (1),33.2,726.2,272.8,747.9,278.9,0.8,1992.2,3542.1,442.3,33.4,62.3,50,B
Connor (1),49.8,745.5,263.9,730.8,261.1,0.6,1434.8,2154,975.4,17.2,29.6,33.4,B
Connor (1),49.8,746.1,271.3,788.2,269.1,1.7,2338.6,6323.5,8.2,41.4,110.9,66.9,B
Connor (1),49.7,758.3,275.3,786.5,275.3,1,1062,2862.5,100.5,28.5,40.1,32.6,B
Connor (1),33.2,808.5,270.9,831.4,268.6,0.9,2568.9,4180.6,957.1,35.3,64.2,49.9,B
Connor (1),50,811.1,272.3,848.2,286.3,1.6,1697.5,2835.9,639.1,38.8,78.2,66.6,B
Connor (1),50,848.9,298.8,878.7,298.4,1.4,1660.6,4224.2,2.3,31.9,76.2,66.3,B
Connor (1),33.2,858.6,283.4,894.5,293.2,1.4,2988.6,5866.1,111,54.6,103.3,50,B
Connor (1),33,891.1,297.6,909.9,297.4,1.6,1643,3121.1,164.9,28.1,53.1,49.5,B
Connor (1),66.4,906.6,293.1,945.1,291.5,1.5,1181.6,3329.5,62.3,30.2,41,24.7,B
Connor (1),46.5,807.3,398.6,889.7,420.3,3.1,5340.2,12037.2,939.9,91.2,156.8,28.3,B
Connor (1),49.9,812.9,351.1,853.2,378.8,1.9,2139.1,4905.1,651.3,50.7,108.2,67.3,B
Connor (1),33.2,826.8,376.5,854.3,368.9,1.2,2461.3,4208,714.6,43.1,78.3,50.5,B
Connor (1),33.3,866.1,369.2,884.6,373.9,0.8,1877.3,2282.6,1472,34.8,52.7,50,B
Connor (1),50,881.1,356.7,922.8,370.9,1.7,1732.1,2419.9,411.8,41.8,80.9,66.3,B
Connor (1),50,912.9,375.6,960.7,390.8,1.8,2581.5,6009.6,767.9,49.2,119.5,66.6,B
Connor (1),33.2,907.7,370.4,937.4,371.6,1.1,3502.8,6071.4,934.3,51.3,83.3,49.6,B
Connor (1),49.7,946.5,388.6,972.7,392.5,1.1,1402.5,2799.4,255,26.3,59.8,66.5,B
Connor (1),49.9,964.1,384.2,994.1,389.4,1.2,1013.4,2453.7,253.1,30,44.6,33.5,B
Connor (1),33.1,1000.5,403.1,1015.2,405.8,1.2,1298.9,2542.2,55.6,41.5,42,49.7,B
Connor (1),33.3,1013.9,411.1,1033.1,408.9,1.4,1720.4,3366.1,74.8,53.5,54.1,49.4,B
Connor (1),99.9,1021,383.6,496.2,549.6,21.6,10047.1,20941.6,734.4,257.6,546.9,33.4,B
Connor (1),49.9,693.2,528.8,750.1,612.2,4.1,9425.6,14711.7,1.5,97.1,252.9,33.3,B
Connor (1),50,745.9,556.6,656.2,509.2,3.9,8226.8,13424.5,874.9,102.4,219.5,33.2,B
Connor (1),49.9,677.3,482.8,729.7,566.5,3.8,5783.3,10358.3,624.2,96.3,174.1,33.4,B
Connor (1),50.1,740.7,532.1,758.4,461.4,3.3,1988.4,5697.8,19.9,70.4,101,33.2,B
Connor (1),166.7,763.2,450.7,635.3,412.5,5.4,3902.3,15753.9,42.8,43.4,285,20,B
Connor (1),33.2,701.3,399.1,702.3,427.3,1.1,2515,4580.5,449.5,40.3,78.3,50,B
Connor (1),83.1,707.8,437.9,866.1,558.7,7.9,8502.5,19446.3,396.3,131,315.7,39.9,B
Connor (1),66.6,820.8,533.7,740.5,584.7,3.9,7012.8,13616.7,318.4,71.5,234.2,50.2,B
Connor (1),50.1,726.6,584,651,498.3,4.4,7190.8,11470.8,233,120.1,198.1,33.3,B
Connor (1),149.4,675.2,474.3,713.5,455.2,1.9,3685.8,11924.1,215.8,36.9,183.4,10.9,B
Connor (1),33.3,739.5,446,758.5,452.6,0.8,1732.5,3224.6,240.5,28.6,54.8,50.7,B
Connor (1),33.3,770.4,467.1,793.4,472.7,1,2012.7,3731.3,294,34.5,65.6,49.9,B
Connor (1),50.1,797.2,491,820.7,497.3,1,1361.1,2040.8,769,27.1,37.2,66.5,B
Connor (1),33.5,800.8,481.3,827.4,484.4,1.1,2429.5,4114.9,744.1,40.4,73.5,50.1,B
Connor (1),33.4,821.8,485.4,847.6,490.8,1,2444.1,4084.4,803.8,41.5,72.3,50.1,B
Connor (1),50,847.9,502.2,876,505.1,1.2,1321.6,2031.9,442.1,27.5,55.9,66.6,B
Connor (1),33.3,849.9,524.4,874.6,532.3,1.1,2896.5,4859.4,933.5,42.9,71.8,50,B
Connor (1),49.9,862.8,545.2,897.3,537.2,1.4,3076.2,7917.3,452.6,50.4,113.3,66.7,B
Connor (1),33.4,863.4,510.8,877,514.6,1.2,1329.5,2651.3,7.6,39.2,39.2,0,B
Connor (1),33.3,863,484.4,891.2,489.1,1.1,2835.2,5133.1,537.4,43,79.1,50.1,B
