Participant,Event Duration [ms],Saccade Start Position X [px],Saccade Start Position Y [px],Saccade End Position X [px],Saccade End Position Y [px],Saccade Amplitude [°],Saccade Acceleration Average [°/s²],Saccade Acceleration Peak [°/s²],Saccade Deceleration Peak [°/s²],Saccade Velocity Average [°/s],Saccade Velocity Peak [°/s],Saccade Peak Velocity at [%],Label
malayaz,348.5,391.9,607.5,911,445.2,1.8,136797.2,1106437.8,264.7,1986.7,9605.4,38.1,N
malayaz,249.2,398.8,530.5,1094,360,2.5,184160.1,1098472.6,120.4,3292.7,12846.2,26.7,N
malayaz,1443.8,676.4,428.5,459.8,548.3,1.5,723051.1,10460469.1,6.1,9493.3,92526.9,12.6,N
malayaz,232.7,189.2,654.6,1097.4,362.5,3.1,155503.4,843826.2,27.9,2389.1,8070.6,64.3,N
malayaz,464.7,449.9,492.4,1054.1,2202.5,8.4,68148.8,339787.3,627.6,1002,5643.2,7.1,N
malayaz,4082.5,39.5,724.7,668.7,2461.8,6.5,232080.2,5006508.7,5.2,3437.3,57548.3,61.8,N
malayaz,1078.5,676.4,2030,359.7,884.1,5.2,49770.7,327955.9,8,680.2,5146.4,4.6,N
malayaz,381.6,606.3,1154.3,491.3,1828.2,2.8,36492.8,196711.3,95.6,405,3430.9,60.9,N
malayaz,730.1,487.6,1720.8,557.1,2038.9,0.5,48693.2,569946.8,22.5,610.4,8413.4,56.8,N
malayaz,298.9,532.6,1769.9,469.1,1773.7,0.8,125179.3,546519,113.1,1509.5,9209.6,22.2,N
malayaz,2821.3,527.1,2435.4,315.1,1026.4,1.4,55291.2,660439.5,3.5,774,9929.9,79.4,N
malayaz,199.1,402.3,1245.4,471.6,1453.4,0.8,52291.7,250869.1,2545.3,704.3,3604.9,58.3,N
malayaz,2771.4,489.9,1611.6,-469.6,4841.4,3.4,235865,6876238.2,3.2,3320.8,84966.9,65.3,N
malayaz,1891.6,-438.2,4844.4,498.6,876.3,2.8,66251.5,606208.1,59.6,903.2,10136.3,54.4,N
malayaz,813.1,766.4,863.7,485.8,1192.3,6.1,160449.5,1577059.6,34.8,2119.2,13494.5,49,N
malayaz,746.9,526.8,1671.9,-108.7,870,7.3,396396.5,5504894.3,22.1,5451.6,53453,62.3,N
malayaz,780,-131.2,935.1,899.8,488.1,5.7,158076.7,1193740.1,0.3,2101.8,20477.6,4.3,N
malayaz,82.7,493.4,623.8,-285.9,1272.9,2.4,60978.3,137215,7740.7,589.7,2406.7,40.2,N
malayaz,83,-175.2,1141.9,19.8,660.6,7.1,17596,46483.2,1045,313.4,720.8,59.6,N
malayaz,946.2,-178.2,662.3,640.5,1641.2,13.8,288131.5,6691137.5,13,3473.7,67417.2,79,N
malayaz,979.1,216,1625.4,96.3,943.6,6.5,507847.6,13004952.9,3.9,6328.6,134421.3,33.9,N
malayaz,215.7,-240.7,1401.6,559.7,608.4,2.1,29128.7,132486.5,69,425.5,2230.5,46.2,N
malayaz,1012.4,321.1,712.7,1469.5,273.5,3,357001.8,7726956.4,46,4742.6,77060.2,82,N
malayaz,829.6,953.4,430.1,804.2,440.8,0.5,143964.5,1111849.5,509.4,1926,16944.9,83.9,N
malayaz,547.6,580.8,508.9,882.7,357.7,1.2,264489.6,2169614.5,603.1,3803.2,26692.7,78.8,N
malayaz,398.3,688.5,418.9,557.3,537,1.7,115034.2,880261.2,29.3,1839,9235.1,45.8,N
malayaz,2356.4,52.4,897.7,-86.7,810.2,1.7,67904,770791.7,3.4,1004.3,9599.9,25.4,N
malayaz,1012.8,51.2,700.4,454.9,587.4,2.9,57581.9,469553.2,2.7,777.2,7957.5,86.8,N
malayaz,2339.6,338.2,637.6,462.1,3271.2,4.3,41626,579519.9,0,649.7,8236.7,12.8,N
malayaz,1095,535.4,2619.2,584.4,3292,1.9,1066854.2,17597557.6,10.8,13142.4,291524.8,39.4,N
malayaz,531.5,610.7,3093,314.9,985.9,4,38020.2,214205.9,45.3,700.4,3846.2,90.6,N
malayaz,879.6,613.3,1012.4,-132.7,353.1,11.3,164696.1,1999066.4,15.2,2368.8,22447,37.7,N
malayaz,149.5,351.7,218.7,666.3,1629,8.1,31061.3,124014.5,12.9,513,2074.7,44.4,N
malayaz,697.4,459.6,1480.7,549.3,1899.9,7.1,737364.4,11307976.4,445.5,8707.8,117048.7,33.4,N
malayaz,3949.4,582.7,1902.2,715.1,557,10,1676586.1,123560227.6,28.3,19776.5,1406782.6,49.6,N
malayaz,3535.1,1023,486.7,249.1,357.7,5.3,105265.8,2116360.6,2.5,1547,24499.5,35.2,N
malayaz,198.7,91.7,687,886.5,598.8,6.2,70133.4,299514.8,200.5,1039.1,4924.2,33.4,N
malayaz,2041.4,451.1,884,1064.1,356.1,2.7,198232.3,3361591.7,1.9,2977.8,32981.7,59.4,N
malayaz,1991.3,297.7,614.9,550.1,1236,7.1,105395.2,1613240.3,48.8,1367.5,15830.6,24.2,N
malayaz,82.8,373.5,955.6,-252.1,662.9,1.9,26322.7,60081.1,4930.5,402.8,1036.9,20.3,N
malayaz,895.9,-86.1,693.8,-150.2,1599.8,5.7,30675.2,177980.8,13.7,434.7,2941.1,66.7,N
malayaz,2256.9,-293.1,1898.2,137.3,888.5,6.2,39627.8,556039.2,5.5,540.8,8637.6,74.3,N
malayaz,149.5,-153.8,1603.4,215.4,1063,1,26456.2,87639.3,34.6,340.9,1489.1,55.5,N
malayaz,348.4,-136.3,1487.1,-350.3,1930.8,0.3,153462.7,768618,5.3,1818.6,11431.1,66.7,N
malayaz,348.5,-532.6,2330.3,-695.2,2664.2,0.2,55258.7,223430.1,4.1,775.9,4536.5,52.4,N
malayaz,199,-767.6,3103.7,-45.2,1291.1,1.3,96299.9,416003.9,422.2,942.7,6765.1,74.8,N
malayaz,1078.8,-213.5,1589.8,-118.3,1308.5,0.7,22477.8,261312.1,0.6,312.7,4405.1,21.6,N
malayaz,1161.8,-239.6,1450.8,560,599.5,2.7,110599.2,813232.4,2,1509.7,10168.6,84.3,N
malayaz,2389.7,634.1,496.4,-109.4,637.4,8.5,233197.8,2958165.9,20.2,3450.7,24827.7,49.3,N
malayaz,2141.1,-180.3,650.6,1282.1,-97.9,13.5,200937.3,5059838.8,19.5,2700.1,59614.6,77.5,N
malayaz,913.1,1243.2,-177.2,1952,-158.4,5.8,84888.5,796767.7,67.1,1263.7,8936,18.2,N
malayaz,2523.1,2199.2,-249.4,144.9,752,10.6,264138.7,4060838.1,6.1,3460.2,45170.9,4,N
malayaz,481.1,167.8,793.6,-203.9,666.1,1.5,76005.1,285794,33.1,891.5,3025.5,44.8,N
malayaz,66.1,-170.1,674.8,153.9,764.4,1.1,21264.2,44080.9,4.2,274.8,658.9,49.9,N
malayaz,165.8,-12.1,683.1,307.9,892.5,1.1,35296.4,99481.6,2.6,652.4,1623.8,59.9,N
malayaz,331.9,525.6,1344,506.7,1235.1,0.3,11462.8,45671.4,21.4,188.2,589.3,29.9,N
malayaz,215.2,333.6,1034.7,329.1,918.6,0.6,76499.5,364643.2,56,1005.1,4992.5,84.7,N
malayaz,813.1,198.8,810.1,582.8,1408.5,1.4,57463.4,510716.8,15.8,842.7,8678.7,53.1,N
malayaz,182.3,349.9,970.4,561.2,1378.3,1.1,16166.7,52000.3,95.6,232.6,937.8,27.2,N
malayaz,630.7,630,1630.2,24.3,713.2,3.4,343309.4,1944543,10.8,3370.7,32210.1,47.4,N
malayaz,1062.1,487.6,1287.3,250.8,367.7,8.3,304819.7,6832858.1,5.5,4031.8,87057.6,25,N
malayaz,1245,1070.5,55,297.2,1223.4,9.2,2166610.9,76624583.1,3.3,23966.6,853360.4,6.7,N
malayaz,564.3,-3.2,695.5,189.8,862.6,1.8,45829.2,315424.2,30.3,608.3,4510.2,17.6,N
malayaz,82.9,95.3,757.3,171.8,1018.7,2.6,14223.5,27303.8,85.8,217.5,517.5,59.5,N
malayaz,979.1,327.8,1104.4,-186,652.1,2.5,193928.6,2872236.5,50.6,2684.7,25048.5,81.3,N
malayaz,1012.1,195.2,820.8,-247,553.5,1.8,150661.9,1889041.4,77.8,2240,21064.7,90.2,N
malayaz,812.9,-1658.7,605.3,-61029.9,-69408.4,3.8,1255077.2,16215125.3,2943.5,12838.8,266522,65.3,N
malayaz,896,-61243.3,-69269,1258.3,425,16.3,715914.8,14934057.6,418.9,7176,251704.9,12.9,N
malayaz,480.8,561.7,636,56.1,830.2,3.6,45410.3,217417.5,189,737.9,3901.1,58.6,N
malayaz,630.8,-218.1,1249.5,280.9,867.3,7.2,44153.8,504340,50.7,896.4,7246.7,21.1,N
malayaz,50.1,339.8,912.9,527.4,1095.4,1.1,23972.9,38379.8,4.7,244.5,641.5,33.2,N
malayaz,929.2,658,1329.7,877.5,670.7,6.9,913614.8,22800832.1,94.3,10808.5,253251.7,78.6,N
malayaz,813.2,371.7,816.7,983.7,603.4,2.2,85961.5,1118456,2.5,1284.7,11185.2,81.6,N
malayaz,879.6,446.8,736.1,1178.4,500.4,3.7,103715.2,910206.8,2,1280.2,13484.4,24.5,N
malayaz,215.8,359.5,746,234.3,842.8,0.6,130208.1,487892.6,4314.6,2096.6,7505.8,15.2,N
malayaz,1228,455.7,1920,292.9,838.9,8.9,236131.5,5478640.4,9.7,3760.3,60762.7,29.7,N
malayaz,2273.6,859.7,707.7,-7.2,1288.2,2.6,53710.4,485452.1,14.4,969.4,6517.9,20.4,N
malayaz,514.5,-241.4,1636.1,1257,304.3,4.8,118977.5,655768.8,73.2,1496.2,8647.8,22.6,N
malayaz,99.4,1429,271.6,1092.5,368.2,0.9,15442.1,26856.7,1080,243,537.9,32.7,N
malayaz,1061.5,1364.4,109.4,594.4,1757.6,7.8,600652.4,7473778.1,508.2,8435.9,112584.1,28.1,N
malayaz,1095.4,570,1779.7,529.1,685,5.4,142564.8,1190100,40.4,2038.8,17180.3,40.9,N
malayaz,663.6,592,638.9,1149.9,35.6,7.9,116437.2,864717.2,1513.4,1823.5,8161.1,80,N
malayaz,1809,1105,82.8,-356.1,5213.1,10.6,156390.3,3845998.3,5.5,2092.2,50848.8,30.3,N
malayaz,3601.2,-377.9,5046.2,-311.8,1314.5,6.1,60470.1,590606.8,7.9,872.8,9515.3,31.8,N
malayaz,2505.8,-209.7,1163.5,101.5,976.6,1.5,38212.8,435002.7,0.7,639.6,7242,68.2,N
malayaz,2290,265.3,851,251.8,1040.4,5.3,319807.7,17095309.7,2,3961,179669.9,51.5,N
malayaz,1261.3,302.4,1322,-841.9,3829.5,3.5,46697.8,393131.9,18.4,749.1,8355.5,2.6,N
malayaz,1128.7,-923.8,5053,-912.3,6134.7,1.6,49429.2,494464.2,10.6,647.3,8453.1,11.8,N
malayaz,1360.8,-849,6264.1,74.6,1468.1,5.2,130639.8,1693373.6,32.7,1773.5,27997.5,51.2,N
malayaz,115.9,460.2,2005.3,-475.9,351,3.6,69432.4,193269.9,12388.4,970.6,3180.5,14,N
malayaz,1079,-195.5,571,-826.8,-123,9.4,528406.5,12346431.7,45.5,6409.7,144037.9,20,N
malayaz,979.3,-755.5,429,-83.2,3349.2,1.1,56802,628544.3,83.3,780.1,7483.5,33.9,N
malayaz,597.5,-241.7,3693.8,-272.4,629.8,3.6,67370.5,389169.3,8.5,796.5,6984.3,91.7,N
malayaz,747,-515.5,1113.7,-62.7,1281.6,5.1,29146.6,116019.4,17.7,346.8,1818.2,2.2,N
malayaz,431.7,-81.5,1416.6,145.4,808.8,6.7,138487,695143.2,70.8,1433.5,9545,65.4,N
malayaz,66.6,258,738.3,459.9,637.5,1.9,18132.3,32218.2,347.7,359.8,529.5,0,N
malayaz,896.4,495.1,668.6,793,570.7,1.3,90569.2,683187,0.7,1268.4,6704.7,42.6,N
malayaz,1128.9,427.5,1460.1,652.6,943.1,8.9,81837.7,667561.2,0.6,1123.6,6128.4,4.4,N
malayaz,1078.3,147.5,1392,-119.2,678.6,8.9,135940.7,1008587.1,295,2061.8,11583.6,56.9,N
malayaz,1924.9,828.6,499.6,616.2,811.2,6.3,165239.8,5168220.8,5.4,2119.6,65057.2,6,N
malayaz,331.9,298.8,1053.8,-137.6,626.4,7.2,1918101.7,17258526.2,56.9,21548.2,202523.4,64.9,N
malayaz,265.5,180,839.3,573.9,1552.4,2.1,19442.8,102263.6,1.8,255.6,1724.8,31.4,N
malayaz,2057.7,585.2,1573.4,-410.5,635.2,3.5,117156.3,970416,21.3,1653.5,13730.2,53.2,N
malayaz,1709.1,545.9,1650.4,-448.3,679.8,2.9,71750.3,549376.2,123.6,1138.4,7408.7,53.4,N
malayaz,381.6,39.3,756.3,-89.2,725.7,0.6,32703,112853.7,102.3,444,1614.1,4.4,N
malayaz,2190.5,171.7,844.3,-1416.5,7130.9,3.5,64091.7,571343.3,4.6,968.6,8480.4,64.4,N
malayaz,1510,-1563.3,7042.3,56.2,1030.4,3.9,72064.7,865628.5,14.9,943.7,14621.8,8.8,N
malayaz,547.6,-242.4,1491.4,-274,1479.6,0.4,72293.2,383179.2,2,696.6,4841.3,24.3,N
malayaz,132.9,318.3,1109.8,525.8,2923,2.3,75381.7,254153.3,11595.5,766.3,4230.7,25.1,N
malayaz,3136.5,426.5,3629.8,-526.8,6040.7,0.7,52881.5,642390.2,0,732.5,10903.5,84.1,N
malayaz,166,-203.7,5607.5,362.7,1338.8,2.7,124775.2,469512.4,113.4,1585.8,8317,70,N
malayaz,1012.3,408.5,1492,532.3,1793.2,0.7,116961.6,1344509,0.6,1357.5,11809.3,5,N
malayaz,298.9,518.1,1625.7,422,1202.6,1.3,12891.4,52795.6,0.6,184.4,884.1,83.5,N
malayaz,149.2,441.2,1299.5,278.7,969,0.8,8425.2,21138.1,42.4,127.1,404.8,77.9,N
malayaz,348.4,315.3,1089.5,396.9,1297.3,1.1,100304.1,382053.4,9.8,1066.9,6934.1,9.5,N
malayaz,348.3,287.8,1080.5,383.6,1185.1,1.2,9128.9,23839.6,15.3,95.8,288.8,42.8,N
malayaz,514.5,882.3,432.7,299.5,-30.7,9,891614.4,9853976.8,244.5,9477.1,118171.8,61.2,N
malayaz,3368.9,-1017.8,1519.4,206.9,696.7,13.4,188113.8,2173300.6,8.8,2514.6,27799.6,46.3,N
malayaz,2954,-146.2,1095,187.8,980.1,2.5,124059.3,2339252.7,4.8,1813,23820.4,81.5,N
malayaz,1377,4.7,950.3,691.3,1638.4,7.4,384774.9,8484913.6,38.9,4700.5,104257.3,91.6,N
malayaz,1941.5,701.4,1679.6,200.8,383.4,7.9,12196837.7,406412019.8,10.2,132658,4367734.6,6,N
malayaz,664.1,14.1,1705.1,698.5,1689.8,4.7,6165681.7,79974472.9,1038.3,68294.7,923716.1,32.5,N
malayaz,796.8,401.6,1541,1286.5,675.5,9.8,92518.3,1150404.2,7,1417,12992.7,45.9,N
malayaz,149.3,673.7,687.1,1002.4,632.6,1.7,13086.8,38887,55.6,239.4,595.9,21.9,N
malayaz,281.9,660.7,749.2,200.8,839.7,2.8,17151,78714.2,8,251.1,1366,23.6,N
malayaz,431.8,443.9,661.5,228.8,491.6,4.6,370946.5,2873366.5,545,5132.8,34575.4,50,N
malayaz,979.4,336.2,523.2,-393.9,416.3,7.2,211491.4,3421396.6,0,2948.3,42350.4,15.3,N
malayaz,82.6,-129.3,630.9,512.3,1580.8,4.1,61850.3,147604.8,168.6,693,2463.1,40,N
malayaz,282.3,448.4,1286.3,407.1,1167.9,0.2,9542.1,37805.4,9.2,125,513.8,0,N
malayaz,680.4,533,2203.4,195.6,911.5,1.6,41490.1,171237.3,63.1,583,3868.8,85.4,N
malayaz,1410.9,580.4,1912.4,712.7,650.3,5.8,3837062.7,137196172.6,3.4,39823.4,1649375,52.9,N
malayaz,66.1,266.9,968.6,573.7,800.7,1.8,24493.5,41496.1,11984.1,288.6,654.9,25,N
malayaz,730.2,378.7,902.9,880.5,759.9,3.1,70619.4,466121.7,62.9,1252.8,5196.2,52.2,N
malayaz,448.5,478.3,912.9,411.8,550.9,5.9,19990.2,80559.9,28.2,364.1,1396.8,29.6,N
malayaz,282.3,138.9,774.1,113.6,729.4,0.6,27516,152748.9,2,348.3,1830,88.2,N
malayaz,647.3,128,650.7,365.4,1147.1,6.6,69756.2,403696.6,23.2,988.7,6887,92.4,N
malayaz,182.4,417.3,1163.9,-154,863.8,6.5,43032,163761.5,367.1,551.2,1558.3,18.2,N
malayaz,232.3,-89.4,882.9,-132.1,861.8,0.2,7735.4,19605.3,3.9,114.1,350.8,85.7,N
malayaz,99.9,-185.8,951.3,252.6,586.2,1.1,29719,73745.8,1571.9,301,1284.4,50,N
malayaz,580.6,196,640.7,62.9,908.9,2.5,572101.9,4172234.7,132.5,8266.7,40760,11.4,N
malayaz,149.5,404.6,752.1,-683.7,2205.6,2.8,86569.6,268853.5,10221.9,1103.4,4818.7,33.2,N
malayaz,1427.5,-698.3,2421.7,234.8,1011.5,4.2,82663,671914.6,8,1389.2,12058.6,25.6,N
malayaz,215.7,420.6,1385.5,-144.5,1910.6,6.7,31458.6,96674.3,788.2,454.4,974.6,76.9,N
malayaz,630.6,-374.1,2454.2,920.4,471.8,6.1,141596.8,1205006.6,28.9,2697.6,14479.8,44.7,N
malayaz,66.1,762.2,426.6,938.5,396.4,1.1,14753.5,30843.7,923.5,219.2,342,24.5,N
malayaz,481.6,123.5,692.1,-102.2,838.5,0.3,11740.7,27207.8,12.4,177.7,423.6,24.2,N
malayaz,447.6,39.9,623.4,271,960.1,14,157171,823232.8,3.7,2162.1,9826.9,44.5,N
malayaz,3302.3,541.3,1152.1,-137.4,595.5,5.4,123608.1,1840482.9,0,1983.4,19578.5,44.2,N
malayaz,862.6,309.9,1037.3,995.8,839.9,11.2,542946.1,7677564.8,87.5,6627,102794,36.5,N
malayaz,248.9,548.8,893.8,867,547.8,4.5,330571.6,2340952.9,0.3,4666.5,20602.4,46.6,N
malayaz,132.8,393.1,767.4,615.7,565.5,1.2,425938,1644650.5,138.9,4760.2,18182.3,75,N
malayaz,265.8,589.7,616.8,-186.9,634.4,8,307436.6,1576191.1,859.5,4666,14507.6,31.2,N
malayaz,547.9,-222,608.3,186.7,846.2,1.2,321048.7,2280106.5,2.5,4235.1,20773.7,45.5,N
malayaz,66.6,392.4,1277,-54.3,661.5,1.4,48582,98689.7,1731.3,569.7,1496.4,24.8,N
malayaz,99.5,-93.9,654.5,-556.4,504.6,0.8,58530.6,131631.8,6519.4,724.3,2328.5,16.6,N
malayaz,664.1,46.9,734.9,225.2,724.1,6.3,138761.2,813502.3,57.3,2111.6,10559.3,20,N
malayaz,1111.8,-77.6,656.7,-395.4,875.9,7.1,64826,514001,54.1,935.3,8042.6,59.7,N
malayaz,531.2,-401.6,840.8,665.9,2033,10.2,78354.5,450016.6,323.6,1109.3,5763.5,40.6,N
malayaz,1825.5,673,1919.1,242.1,281.8,10.1,620026.1,16278542.9,8.5,7853.5,276823.5,7.3,N
malayaz,248.5,204.3,250.3,315.6,264.3,1.5,111621.8,393245.3,42.5,1525.2,4159.6,66.8,N
malayaz,232.7,745.5,143.1,-203,669.5,2.9,62537.2,204693.3,2284.1,998.9,4482.9,21.4,N
malayaz,962.7,-373.7,1052.5,-5.2,675.5,0.7,82580.6,1061912.6,32,1216.8,17832.6,41.4,N
malayaz,1095.4,-158.7,765.4,-212.7,1157.7,2.7,72566.4,740159,42.9,944.8,10806.7,44,N
malayaz,1709.3,-497.4,1611.7,1010.1,467.6,3.8,107008.8,1454867.1,15.1,1645.9,19857.8,90.3,N
malayaz,149.4,302.6,657.6,567.3,126.3,6.2,19053.3,62860.8,418.7,393.9,948.9,33.4,N
malayaz,1825.5,465,281.4,-0.2,1409.9,12,478337.1,22990626,11.9,5819,248621.4,16.4,N
malayaz,796.8,31.9,1334.2,472.8,1469.5,4.8,60371.2,369937.2,101.8,942.9,4985.3,10.4,N
malayaz,2671.4,543.3,1886.2,-301.4,486,3.8,392116.2,8590874.2,22.5,4831.9,110968.4,35.4,N
malayaz,1709.5,110.8,829.7,-34.3,326.2,10.8,159081,1176923.8,5.8,2106.4,12158,87.4,N
malayaz,912.4,208.3,433.1,594.6,2504.8,8.7,66243.9,897585.4,42.2,897.7,14703.6,70.9,N
malayaz,149,526.5,1456.2,386.5,1213.3,1.1,21471.9,56101.7,24.3,215.8,956.4,78,N
malayaz,66.3,187.6,909.1,78.4,820.1,1.1,6891.6,14620.1,7.8,127.8,265,49.7,N
malayaz,2207.6,435.2,1718.3,137.1,849.6,4.5,51000.7,442396.7,0.6,716.7,7559.9,79.7,N
malayaz,2871,4.6,1038.8,963.1,737.9,5.4,81054.4,1059095.2,0,1413.9,9544.3,95.4,N
malayaz,282,235.4,992.4,-1652.1,5919.5,2.9,73789,196710.7,5.7,869.3,3307,70.7,N
malayaz,381.9,-1509.5,5370.5,233.9,841.1,2.5,37034.1,145561.6,21.6,747.5,2627.2,82.5,N
malayaz,1211.2,-22.5,1069,1186.9,848.4,7.3,92096.9,746015.5,0,1367.8,14070.7,76.7,N
malayaz,846.2,1003.8,731.8,-224.7,896.3,9.5,406290.3,1780176.8,85.6,7558.3,36647,82.4,N
malayaz,1908.7,655.5,319.2,-90.6,1661,3.9,565950,13113875.1,19.8,6592.6,134695.4,80,N
malayaz,3319,387.4,1578.8,397.5,1484.5,14.8,118775.2,3547547,10.1,1840.2,49244.8,21,N
malayaz,1393.9,471.1,2085.1,-45,684.2,2.5,38379.1,428673.1,9,597.1,4590,22.6,N
malayaz,730.5,452.7,1172.3,1282.3,651.3,8.6,204811.8,1888209.8,60.3,3212.1,20901.6,84.1,N
malayaz,99.3,433.9,765,1206,662.2,4.7,31633.9,78400,710.8,455.7,1386.9,33.3,N
malayaz,215.9,483.8,868.9,544.1,797.8,0.6,36497.3,199741.5,1900.8,715.8,2616.8,30.8,N
malayaz,216,326.8,895.2,574,746.1,1.3,22768.2,90828.7,2697.1,370.7,1563,84.8,N
malayaz,215.3,399.6,751.8,1404,439.7,3.3,288074.5,1819232.6,205.9,3810.9,23539.4,23.2,N
malayaz,66.5,1159.4,496.6,678.1,540.2,2.4,29385.3,61627.5,153.7,363.7,1090.5,49.8,N
malayaz,116.2,657.2,565.2,2524.2,-91.1,4.1,58182.7,138157.3,2736.4,823.4,3092.5,57.2,N
malayaz,1161.7,2237,60.3,992.6,434.4,3.7,577469.6,5519024.4,50,8342.3,58033.9,21.4,N
malayaz,331.8,708.8,492.5,1327.7,334.6,2.3,407846.4,3433808.3,82,4048.8,40895.7,45.1,N
malayaz,746.8,1010.8,412,-515.1,1151.9,5.7,29814.3,280947.6,20,494.2,5303.2,15.6,N
malayaz,232.1,-307.1,953.8,613.9,522.4,4.8,16056.6,56495.5,17,260.8,987,85.6,N
malayaz,896.5,903.7,312,665.7,1643.4,6.6,350239.2,4344107.6,8.4,5455.6,36960.6,51.8,N
malayaz,1029.1,373.7,1631.9,1122.2,593.2,4.6,336044.1,3167940.3,11.6,4922.6,36685,29.1,N
malayaz,431.3,1083.7,573.1,1252.6,506.8,0.4,488489,5781239.5,85.4,5290.8,67259.6,34.6,N
malayaz,1145.6,916.9,553.4,1103.1,401.4,1.7,285711.1,3195278.4,33.3,3472.6,52637.2,86.9,N
malayaz,1327.7,1316.8,321.7,741,567.6,2.3,220814.2,2385376.4,281.6,3466.2,28348.5,47.5,N
malayaz,1228.4,778.8,598.9,394.9,633.2,1,528658,8314750.4,48.7,6372.1,86736.7,40.6,N
malayaz,50.2,246.2,737.8,491.6,642.4,1.4,26217.7,39493.3,5789.6,247.3,650.2,32.7,N
malayaz,182.6,448.8,653.1,455.8,567.2,1.5,9899.7,28998.2,35.6,155.6,491.7,81.8,N
malayaz,149.1,1251.4,-759.3,482.2,528.9,1.1,95902.3,407348.4,74.2,1013.2,4622.3,0,N
malayaz,414.8,405.2,600.8,667,558.3,2.1,12024,61558.3,1.9,150.2,663.3,8,N
malayaz,149.8,695.7,550.1,219.7,637.1,3.5,11985.5,35680.2,0,183.7,683.4,22.4,N
malayaz,116.4,117.2,748.8,614.7,580.1,3.3,21445.9,45111.7,2431.2,288.4,860.9,57.1,N
malayaz,730.1,138.7,1141.4,357.6,2285.6,1.8,41546.5,317187.6,54,576.4,5466.2,9.1,N
malayaz,133.2,353.1,2291.9,130.8,979.3,1.2,34162.3,111156.2,285.6,612.6,1726.3,37.5,N
malayaz,780.2,328.2,1683.8,145.8,903.1,5.3,51718.9,375798.6,0,670.8,6134.8,4.3,N
malayaz,215.5,277.2,829,-440.3,6265.9,4,276728.7,1218763.3,11,2823.9,19817.9,53.8,N
malayaz,1294.4,-487.4,6325.7,-919.3,7107.9,0.1,65772.6,737419.4,7.7,778.9,12162.3,75.6,N
malayaz,1776.1,-866.1,7001.5,438.1,1782.5,1.8,44101.2,429327.7,1.8,658.2,6888.1,1.9,N
malayaz,66.3,425.6,1552,418,1644.4,0.3,12236.8,33841.9,22.5,222.6,293.4,75.2,N
malayaz,281.9,439.3,1610.9,613.8,2335.9,3.1,11223.1,25605.1,3.3,213.8,422.3,35.3,N
malayaz,1079.2,420.8,1208.6,451.3,925.5,6.6,61363.8,608205.7,4.4,761.5,10733.2,24.6,N
malayaz,132.8,274.6,1096.6,296.1,997.7,0.7,10578,32367.4,5.1,86.9,462.6,74.9,N
malayaz,66.6,390.2,930.6,549.6,789.6,0.7,15479.1,32586.7,240.5,230.7,471.9,50.1,N
malayaz,83.3,226.9,1150.1,-5.5,686.3,7.5,130253.4,238886.8,1406.6,1383.1,2858.8,60.1,N
malayaz,66.6,492.2,1383.7,206.9,871.9,1.4,33893.2,64911.7,2964.4,460.2,1001.7,49.9,N
malayaz,165.9,229.9,900.2,310.5,988.5,0.3,11538.8,30926.2,81.3,156.2,389.1,0,N
malayaz,249.1,490.8,1145.5,534.6,2683.7,1.7,83471,503666.9,30.1,821.2,6669.8,33.3,N
malayaz,946.3,488.5,3113.5,-233.6,585.8,3.7,35820.5,259271.2,14.9,581.1,4453.9,63.2,N
malayaz,663.8,50.7,1454.5,184.6,824.6,5.7,44527.5,251837,1.2,513.2,4059.1,52.5,N
malayaz,66.4,271.7,904,-21,702.3,1.1,19423,38477.2,2080.5,248.5,631,50.4,N
malayaz,398.2,274.3,917.9,180.1,847.6,1,44974.4,410730,1,529.8,4590.6,62.5,N
malayaz,530.8,3.1,724.2,83.7,772.2,0.2,79857,296662.7,131.9,953.4,3831.8,24.9,N
malayaz,83.2,847.4,607.7,400.9,503.5,6,25055.5,51125.1,419.4,340.7,905.2,40.5,N
malayaz,680.5,407.8,567.1,30.3,807.4,1.2,261838.7,3893276.7,25.9,3278.6,43917.2,56.1,N
malayaz,464.8,655.4,496.3,853.3,449.5,0.8,27257.9,207381.2,81.9,446.3,3628.5,89.3,N
malayaz,663.8,858,443,646.5,562.7,0.9,200797.5,3639383.8,22,3555,35264.5,17.5,N
malayaz,2705,825.7,503.7,386,792.6,1.6,239469.5,3695282.7,20,3525.4,35749.3,31.9,N
malayaz,149.6,1195.2,421.2,515.5,1848.7,4.7,44251.3,143099.7,54.3,708.6,2140.2,11.1,N
malayaz,630.7,-32.2,2032.8,655.6,854.9,4.9,82163.3,1036510.7,14.7,1344.6,11632,10.5,N
malayaz,547.3,778.9,773,565.6,694,2.3,22406261.3,349558079.7,344.7,249130.4,3915981,39.4,N
malayaz,1310.9,662.2,551.9,1214.2,1085.4,11.9,203720.7,2033928.5,8.8,3195.1,22559.6,39.2,N
malayaz,415.2,834.6,948.3,1388.9,809.3,1.5,305992.7,3502869.8,58.1,4318.9,31940.7,76,N
malayaz,1245,2266.1,869.7,2078.3,459.3,3.5,174677.2,1781233.6,9.7,2511.7,19342.8,52,N
malayaz,99.2,1846,591,533,800.3,4.4,45200.1,106160.1,3737,668.5,2179.6,33.4,N
malayaz,581.1,975.1,715.9,996.1,1005.7,5.4,40160.9,222421.9,4.1,533.6,3718,88.6,N
